GH,XGH,GA,XGA,Side
0,0.50,1,1.18,1
2,0.79,2,0.92,0
1,2.02,0,0.66,1
1,0.27,1,0.67,0
1,1.09,3,2.36,1
0,0.67,0,0.22,0
0,0.32,1,1.48,0
3,1.92,2,1.94,1
2,1.50,2,0.70,0
1,0.96,1,1.19,1
1,2.19,4,2.07,0
1,2.34,2,1.60,1
0,0.16,0,0.86,0
2,2.39,1,1.64,1
0,1.32,0,1.00,0
0,0.61,1,1.35,1
1,2.51,1,0.26,0
3,1.20,0,0.22,1
1,0.99,1,1.70,0
3,3.06,2,1.41,0
1,0.62,0,0.77,1
0,0.67,0,0.31,0
1,2.46,0,1.73,1
0,2.60,0,0.37,0
2,1.51,0,1.13,1
3,0.88,0,1.11,1
1,1.11,2,0.88,0
2,1.45,3,1.98,1
1,2.46,1,0.45,0
2,0.87,1,0.18,1
0,0.76,0,0.86,0
1,1.18,1,0.87,1
0,1.18,1,0.84,0
2,1.24,0,0.60,1
1,1.32,1,0.65,0
3,3.93,2,0.85,1
4,2.54,1,1.28,0
3,2.40,1,1.18,1
