GH,XGH,GA,XGA,Side
1,1.40,0,1.20,0
2,0.79,2,0.92,1
0,0.49,3,2.46,0
0,1.39,1,0.30,1
0,0.40,1,0.80,0
2,1.86,1,1.79,1
2,1.05,0,0.14,1
1,3.08,2,1.34,0
1,2.09,0,0.65,1
0,1.24,3,1.62,0
5,3.37,0,0.26,1
4,4.13,1,1.32,0
3,2.91,0,0.20,1
2,1.72,2,2.21,0
1,1.48,0,1.04,0
1,2.20,0,0.32,1
1,0.61,1,2.14,0
1,1.07,0,0.76,1
0,0.43,1,0.93,0
0,1.24,0,1.38,1
1,0.62,0,0.77,0
0,1.00,1,0.63,1
0,0.47,1,1.90,0
2,1.93,1,0.96,1
3,1.52,3,1.58,0
2,2.08,1,2.09,0
2,0.74,0,0.17,1
2,1.06,3,2.91,0
0,1.54,1,1.60,1
0,0.45,4,2.36,0
0,0.94,0,1.23,1
1,0.79,3,3.71,0
1,1.60,1,0.53,1
1,1.36,1,0.58,1
0,0.36,0,2.28,0
2,2.01,0,0.13,1
4,1.74,1,1.99,0
2,2.74,1,1.77,1
