GH,XGH,GA,XGA,Side
0,0.50,1,1.18,0
3,2.23,3,2.35,1
2,1.69,1,0.31,0
2,2.72,2,1.18,1
2,0.89,0,3.20,0
4,2.53,0,0.49,1
3,2.46,1,0.89,1
0,2.00,2,0.86,0
0,1.63,2,1.89,1
1,2.04,1,0.78,0
1,1.23,1,1.98,0
4,3.04,1,0.63,1
1,1.37,0,1.25,0
2,1.72,2,2.21,1
2,1.49,2,1.78,0
3,1.87,2,2.14,1
1,2.28,0,0.25,0
3,4.12,1,0.59,1
0,0.48,2,1.72,0
3,3.06,2,1.41,1
3,2.36,3,1.86,0
1,1.78,1,0.78,1
0,1.12,3,1.53,0
2,1.76,1,2.36,1
2,1.66,3,2.30,0
3,2.15,0,1.23,0
2,1.14,1,0.19,1
2,1.22,1,1.58,0
1,1.99,4,2.64,1
2,1.52,2,0.89,1
0,1.32,1,1.66,0
1,1.30,0,0.56,1
1,1.60,1,0.53,0
3,2.90,0,0.50,1
1,2.43,1,0.73,0
2,1.39,0,1.05,1
0,1.12,0,2.77,0
2,1.72,1,1.09,1
