GH,XGH,GA,XGA,Side
1,1.08,2,1.52,0
3,2.04,2,0.52,1
3,0.83,0,1.12,0
1,1.32,0,0.35,1
1,1.09,3,2.36,0
3,2.86,0,0.09,1
3,3.05,1,1.42,0
2,1.77,0,0.93,1
0,1.72,3,2.01,0
1,2.04,1,0.78,1
5,2.45,1,0.77,1
1,0.88,2,1.79,0
0,1.31,0,0.34,1
1,1.16,2,1.78,0
4,2.44,0,0.27,1
0,0.66,1,0.98,0
1,2.60,0,0.55,1
1,1.07,0,0.76,0
3,1.87,2,0.74,1
2,2.07,1,1.42,1
0,1.25,0,0.70,0
3,1.99,0,0.83,1
0,0.64,0,3.03,0
0,2.60,0,0.37,1
0,0.44,4,1.41,0
1,2.05,2,0.59,1
1,1.03,1,0.72,0
4,1.52,2,0.74,1
1,1.99,4,2.64,0
2,1.48,1,0.64,0
1,1.99,1,0.92,1
1,0.17,3,1.46,0
1,1.59,2,1.34,1
0,1.35,2,2.28,0
2,1.84,1,0.24,1
1,1.92,2,1.73,0
4,1.74,1,1.99,1
3,0.94,2,1.80,0
