GH,XGH,GA,XGA,Side
2,1.46,0,0.57,0
2,1.52,2,1.79,1
0,0.32,1,0.25,0
1,0.43,1,2.49,1
2,2.04,0,0.72,0
0,0.95,0,2.25,1
2,1.05,0,0.14,0
2,1.91,0,0.38,1
1,1.40,1,0.92,0
2,1.48,1,1.19,1
3,2.11,1,0.73,0
2,1.92,2,1.01,0
0,0.16,0,0.86,1
1,1.69,1,1.83,0
2,1.49,2,1.78,1
0,0.66,1,0.98,1
3,2.59,1,1.81,0
1,1.51,0,0.62,1
2,2.00,0,0.33,0
2,0.91,2,1.24,1
3,4.31,0,0.42,0
0,1.00,1,0.83,1
3,2.38,0,1.42,0
2,2.21,1,0.41,1
1,3.21,0,0.59,0
2,2.08,1,2.09,1
2,3.33,0,0.53,0
2,2.20,1,0.71,1
0,0.86,3,1.06,0
0,0.45,2,3.24,1
2,2.32,1,1.31,1
1,1.18,1,0.87,0
1,1.65,0,0.85,1
3,2.90,0,0.50,0
2,1.84,1,0.24,0
1,1.28,2,1.59,1
1,1.81,1,0.31,0
1,2.45,2,0.74,1
