GH,XGH,GA,XGA,Side
2,0.95,1,1.26,1
5,2.06,3,1.89,0
1,0.49,0,0.67,1
4,2.81,1,0.67,0
2,1.62,0,1.60,1
1,1.29,2,1.09,0
1,1.53,3,1.16,1
1,1.85,1,0.85,0
2,1.77,2,0.63,1
2,1.54,1,0.38,0
5,3.37,0,0.26,0
1,0.88,2,1.79,1
1,2.00,1,0.65,1
2,2.39,1,1.64,0
1,0.99,1,2.65,1
3,1.87,2,2.14,0
3,1.40,1,2.66,1
1,1.51,0,0.62,0
0,0.56,0,1.88,1
0,1.75,2,1.55,1
1,1.91,3,1.87,0
1,0.86,1,0.70,1
1,1.36,1,1.36,0
2,1.59,1,0.60,1
0,0.46,0,0.41,0
0,0.86,0,0.16,1
1,1.51,0,0.60,0
2,1.05,0,0.31,1
2,2.46,0,2.07,0
0,0.45,4,2.36,1
1,1.99,1,0.92,0
2,2.47,0,0.74,0
0,1.18,1,0.84,1
1,1.17,1,1.05,0
1,2.43,1,0.73,1
2,1.53,1,1.73,0
1,1.81,1,0.31,1
0,0.30,0,0.07,0
