GH,XGH,GA,XGA,Side
1,1.50,2,1.52,1
2,1.74,0,0.53,0
2,0.80,1,1.32,1
1,2.47,1,1.21,0
1,1.78,0,0.78,1
1,0.90,0,0.20,0
1,0.56,3,1.99,1
2,1.31,3,2.11,0
1,1.69,1,0.99,1
4,1.29,0,1.37,0
2,1.16,1,0.60,1
0,0.41,0,1.22,0
3,3.99,0,1.11,1
1,0.82,0,0.95,0
4,4.25,4,2.17,1
1,1.61,1,2.10,1
1,1.40,1,2.07,0
0,2.02,0,1.05,1
3,1.51,0,0.71,0
3,2.18,0,0.65,1
2,0.42,2,0.49,0
3,1.85,0,0.24,1
2,1.55,2,1.44,0
2,1.65,2,0.85,1
1,1.33,0,0.60,0
1,2.67,0,0.56,1
1,2.39,1,2.54,0
1,1.64,2,2.21,1
2,1.15,2,3.00,0
2,1.55,1,0.96,1
2,1.70,1,0.68,0
1,0.29,1,1.00,0
0,0.86,1,1.55,1
2,1.19,0,0.65,0
0,0.49,1,1.49,0
1,0.67,0,2.38,1
1,1.36,0,0.24,0
2,1.70,2,1.11,1
