GH,XGH,GA,XGA,Side
0,1.00,3,2.67,1
0,0.58,0,1.58,0
1,1.18,0,0.78,1
0,1.05,0,1.22,0
2,1.55,2,0.95,1
0,0.83,1,1.56,0
1,2.09,0,0.41,1
1,0.57,0,0.28,0
0,0.82,1,0.50,1
2,2.53,0,0.55,0
3,1.86,3,2.25,1
3,4.12,4,2.64,0
2,1.21,1,0.99,0
1,1.31,0,1.39,1
2,2.25,0,0.67,1
1,0.52,3,1.82,0
1,1.40,1,2.07,1
2,1.34,1,1.04,0
1,0.69,2,0.76,1
3,1.42,2,0.92,1
1,1.09,0,0.32,0
1,1.02,0,0.55,1
3,2.08,0,0.13,0
1,3.55,1,1.16,1
0,0.59,2,0.83,0
1,0.57,2,1.81,1
0,0.34,1,1.42,0
1,1.16,4,3.80,1
1,2.31,1,0.49,0
2,2.57,1,1.43,0
2,1.80,1,1.89,1
3,2.32,2,1.09,0
1,2.03,2,0.27,1
4,1.57,0,0.30,0
1,2.16,1,2.04,1
1,0.67,0,2.38,0
2,2.01,1,1.52,1
0,0.84,2,1.72,0
