GH,XGH,GA,XGA,Side
1,1.40,2,0.41,0
2,1.68,2,1.70,0
2,0.80,1,1.32,0
1,1.48,2,1.76,1
0,0.57,1,0.20,0
2,1.24,2,1.78,1
0,1.12,1,0.92,1
1,1.19,3,2.11,0
0,0.58,0,0.54,1
2,1.41,0,0.21,0
0,0.74,0,0.41,1
1,1.07,3,1.43,0
2,2.07,1,0.55,1
1,1.31,0,1.39,0
1,1.75,2,1.31,1
1,0.36,0,0.61,0
0,1.06,1,0.88,1
0,2.20,2,2.29,0
3,2.68,2,2.42,1
2,0.77,2,1.83,0
0,0.31,0,0.55,1
2,1.63,1,1.22,1
0,1.62,0,0.50,0
3,1.88,0,1.05,1
0,1.10,0,0.42,0
0,0.73,2,2.12,1
5,2.89,2,1.23,0
1,2.68,1,1.05,1
1,1.99,1,0.74,0
2,2.57,1,1.43,1
3,3.31,1,1.25,0
1,0.29,1,1.00,1
2,1.27,1,0.88,0
0,0.84,1,1.06,1
2,2.19,1,0.47,1
0,0.68,1,0.75,0
3,2.54,1,0.90,1
2,1.06,0,0.32,0
