GH,XGH,GA,XGA,Side
3,3.27,0,0.25,0
0,0.58,0,1.58,1
2,1.16,1,1.05,1
0,1.10,1,0.85,0
1,1.08,5,1.25,0
1,1.65,1,1.21,1
2,1.37,1,0.70,0
1,1.17,0,0.87,1
0,0.73,1,0.99,0
2,1.98,1,1.09,1
2,1.16,1,0.60,0
2,1.44,1,0.98,1
1,0.92,0,0.39,0
1,1.02,1,1.65,1
3,2.64,0,1.37,0
0,0.48,0,0.33,1
0,1.06,1,0.88,0
2,2.59,1,1.06,1
1,0.54,1,1.05,0
4,2.08,0,0.27,0
0,0.86,1,1.20,1
3,2.99,0,0.67,0
2,2.08,0,0.27,1
1,3.55,1,1.16,0
0,1.51,0,0.49,1
1,1.21,2,1.31,0
1,2.39,1,2.54,1
1,1.89,3,2.16,0
0,0.86,4,1.92,1
2,2.03,0,0.59,0
1,0.91,1,0.83,1
2,0.62,1,1.10,0
2,0.70,2,1.88,1
0,0.22,2,2.51,1
1,1.35,1,1.22,0
0,0.68,1,0.75,1
3,1.68,1,0.72,0
2,1.08,1,1.05,1
