GH,XGH,GA,XGA,Side
1,2.39,4,3.35,1
1,0.98,0,1.48,0
0,1.67,1,1.21,0
1,1.08,5,1.25,1
2,1.24,2,1.78,0
2,1.23,2,1.79,1
1,1.19,0,0.41,0
1,0.32,2,0.50,1
1,1.35,1,1.24,1
2,2.73,1,1.74,0
2,1.63,3,1.95,1
2,2.36,2,0.86,1
3,2.15,0,0.81,0
1,0.82,0,0.95,1
2,2.25,0,0.67,0
1,1.25,0,0.59,0
2,2.52,1,0.89,1
0,1.79,1,1.03,0
4,2.07,2,1.39,1
2,0.77,2,1.83,1
0,0.86,1,1.20,0
1,1.87,2,0.87,1
2,1.70,1,0.63,0
0,1.08,1,0.15,1
2,1.18,1,0.72,0
0,0.66,2,1.72,1
3,3.28,1,0.28,0
3,2.68,1,0.18,0
1,2.31,1,0.49,1
2,1.55,1,0.96,0
2,1.74,0,2.29,1
3,2.60,2,0.73,0
0,1.32,0,1.04,1
5,3.63,0,0.76,0
1,1.55,0,0.46,1
4,3.23,1,1.82,0
1,1.87,2,1.48,1
2,1.86,2,1.33,0
