GH,XGH,GA,XGA,Side
3,3.27,0,0.25,1
0,0.51,1,1.20,0
8,6.04,2,1.64,1
1,1.48,2,1.76,0
2,1.68,2,1.55,1
2,1.18,1,0.40,0
1,3.06,1,0.89,1
1,1.54,1,0.37,0
4,3.22,2,1.90,1
5,3.16,1,2.11,1
2,1.63,3,1.95,0
3,4.12,4,2.64,1
1,0.43,1,0.56,0
2,1.00,0,0.94,1
0,0.81,4,3.17,0
0,0.83,5,3.96,0
2,1.56,0,0.52,1
1,1.09,2,2.16,0
3,1.51,0,0.71,1
3,2.04,1,0.82,1
0,1.52,2,2.62,0
2,1.81,2,3.54,1
0,1.68,0,0.70,0
1,3.75,0,0.31,1
2,1.65,4,1.74,0
0,0.79,1,1.25,0
3,3.28,1,0.28,1
1,1.16,4,3.80,0
2,1.36,0,0.28,1
4,2.20,4,3.08,0
2,2.58,0,1.02,1
0,0.21,0,0.96,0
2,1.27,1,0.88,1
0,0.22,2,2.51,0
1,2.39,0,0.84,1
2,1.96,0,0.34,0
2,2.53,0,1.24,1
2,1.70,2,1.11,0
