GH,XGH,GA,XGA,Side
3,1.18,4,1.66,1
0,0.55,0,0.52,0
1,1.08,3,2.03,0
2,1.89,1,1.18,1
1,0.97,4,3.63,0
3,1.66,0,0.61,1
0,0.61,1,1.85,0
3,3.51,2,1.75,1
0,0.71,0,1.56,1
1,0.85,4,2.48,0
1,0.68,1,1.20,1
1,0.51,1,0.58,0
3,2.87,1,2.05,1
1,0.88,5,2.97,0
3,1.58,1,1.29,1
2,1.46,1,1.35,0
2,1.52,1,0.61,0
1,1.98,0,0.69,1
2,1.67,0,0.22,1
3,1.56,3,1.13,0
0,0.49,4,2.32,0
2,1.86,1,1.30,1
1,1.08,2,0.92,1
3,1.95,1,0.95,0
2,3.12,0,0.47,1
3,2.70,1,0.73,0
3,2.12,1,1.00,0
2,0.74,2,1.40,1
3,2.16,0,0.30,1
3,2.16,0,0.44,0
1,1.72,2,1.07,0
1,0.41,0,0.60,1
2,3.46,0,0.59,0
2,1.04,0,0.58,1
0,1.25,2,1.36,0
1,1.30,4,2.64,0
2,3.84,0,0.27,1
3,3.35,1,1.88,1
