GH,XGH,GA,XGA,Side
3,1.18,4,1.66,0
2,0.20,0,0.94,0
1,0.59,1,1.93,0
4,2.77,1,1.23,1
1,1.16,2,1.42,0
5,4.65,1,0.16,1
1,2.66,2,2.02,0
0,0.27,0,0.54,1
2,2.30,1,0.69,1
2,0.50,4,2.26,0
6,4.18,1,0.77,1
0,0.09,0,1.69,0
2,2.02,0,0.29,1
4,2.54,3,1.27,0
2,1.79,2,0.65,1
0,0.16,3,2.14,0
0,0.46,1,1.88,0
4,1.67,1,0.39,1
1,0.26,0,0.35,1
2,1.91,2,2.33,0
1,1.03,1,1.46,0
2,1.24,3,1.60,1
1,1.20,1,1.07,1
2,1.89,0,1.13,0
2,2.38,0,0.62,1
3,1.55,1,0.79,0
3,2.70,1,0.73,1
2,0.97,1,0.83,1
1,2.55,1,1.94,0
3,0.63,1,1.44,1
2,2.17,2,1.31,1
1,2.14,2,1.02,0
0,0.59,1,1.30,0
1,0.89,2,1.22,1
0,0.44,1,0.56,0
0,1.36,0,0.18,1
0,1.04,4,3.29,0
3,2.17,0,0.90,1
