GH,XGH,GA,XGA,Side
1,0.52,3,1.91,1
1,1.69,0,0.39,0
1,2.66,1,0.97,0
1,0.99,0,1.48,1
4,3.39,0,0.39,0
1,0.69,0,1.16,1
2,1.23,2,1.35,0
6,2.93,1,0.39,1
0,0.52,0,0.75,1
2,1.44,0,1.55,0
1,2.65,2,1.14,1
0,1.60,1,1.24,0
3,2.87,1,2.05,0
4,2.54,3,1.27,1
3,2.15,2,1.00,0
1,0.64,0,1.68,1
1,0.49,3,1.69,1
3,1.71,0,0.65,0
0,0.52,3,2.44,0
3,1.56,3,1.13,1
3,1.19,1,1.43,0
2,1.15,2,1.09,1
0,0.32,2,1.61,1
6,2.76,3,2.15,0
0,0.15,2,2.95,1
2,1.61,1,1.23,0
1,2.54,1,0.82,0
3,3.68,2,1.25,1
2,1.01,0,0.38,1
0,1.00,0,2.06,0
2,2.17,2,1.31,0
1,0.38,3,1.52,1
4,3.29,0,0.21,0
4,3.28,0,0.21,1
0,1.67,1,1.53,0
2,1.31,2,2.30,1
2,1.55,1,1.15,1
1,2.45,1,0.87,0
