GH,XGH,GA,XGA,Side
1,0.79,1,1.12,1
1,2.02,2,1.84,0
1,2.32,0,0.19,1
0,1.04,3,2.85,0
3,1.17,1,0.18,1
1,0.69,0,1.16,0
1,1.15,1,0.48,1
1,2.69,1,0.14,0
2,0.91,1,0.75,0
2,2.01,0,0.94,1
5,1.94,0,0.01,0
1,1.55,1,1.07,1
1,2.81,0,0.62,0
1,1.65,1,0.54,1
3,1.49,2,1.10,0
2,1.46,1,1.35,1
0,0.46,1,1.88,1
0,0.38,2,1.26,0
2,0.85,2,1.28,0
3,2.35,0,1.01,1
4,0.57,0,0.57,1
0,0.46,1,0.95,0
1,1.74,1,0.87,0
6,2.76,3,2.15,1
0,0.65,0,0.83,0
2,1.70,0,0.51,1
3,1.70,2,0.81,0
3,2.18,0,0.13,1
4,2.63,0,0.53,1
3,0.63,1,1.44,0
1,1.67,1,0.59,0
4,2.65,2,0.84,1
3,1.67,1,1.15,1
0,0.67,0,0.10,0
0,0.68,3,1.82,1
1,2.09,0,0.27,0
1,1.13,0,1.55,1
3,3.35,1,1.88,0
