GH,XGH,GA,XGA,Side
2,1.46,1,0.45,1
1,0.80,2,1.76,0
3,2.66,0,0.18,1
2,1.23,2,2.19,0
1,1.16,2,1.42,1
3,1.66,0,0.61,0
0,0.27,2,1.99,0
3,3.12,0,0.18,1
4,2.25,0,0.74,1
0,0.42,2,1.15,0
5,1.94,0,0.01,1
0,0.56,1,1.69,0
2,1.25,1,0.42,1
1,2.24,3,1.28,0
1,0.55,0,0.21,1
0,0.47,1,1.22,0
0,0.36,1,0.81,0
3,1.71,0,0.65,1
4,1.95,2,0.86,1
2,1.01,0,0.91,0
0,0.18,3,0.74,0
2,1.47,0,0.31,1
1,1.20,1,1.07,0
3,1.95,1,0.95,1
1,0.91,1,0.80,0
3,1.23,1,0.28,1
1,0.45,2,2.01,0
1,0.95,2,1.96,0
1,3.17,2,1.57,1
2,1.37,1,2.26,1
1,0.38,3,1.52,0
2,0.81,0,0.13,0
4,1.44,2,1.33,1
0,0.68,3,1.82,0
3,2.28,0,0.07,1
0,0.53,1,1.77,0
4,2.65,3,0.88,1
5,2.74,1,0.69,1
