GH,XGH,GA,XGA,Side
2,0.74,1,2.46,0
0,0.55,0,0.52,1
2,2.48,1,0.33,1
4,2.77,1,1.23,0
3,1.99,0,0.46,1
4,2.46,1,0.29,0
0,0.45,0,0.92,1
3,3.12,0,0.18,0
3,1.70,1,1.66,1
1,1.70,1,0.74,0
1,0.63,2,0.78,1
2,0.72,1,1.20,0
2,2.05,2,0.43,1
2,1.43,1,1.14,0
4,2.61,2,0.97,1
1,0.64,0,1.68,0
2,2.52,2,1.26,0
0,0.38,2,1.26,1
1,1.11,0,1.58,1
0,0.70,0,0.48,0
0,0.18,3,0.74,1
3,2.50,0,0.94,0
1,1.83,0,0.78,0
0,0.49,3,1.99,1
2,0.69,0,0.67,0
3,1.55,1,0.79,1
3,1.81,1,1.12,1
2,2.32,3,2.17,0
2,1.97,0,1.37,1
2,0.93,0,0.70,1
4,2.65,2,0.84,0
2,1.68,2,0.47,0
1,0.41,0,0.60,0
0,0.81,1,0.57,0
3,1.01,0,0.51,1
2,1.99,1,1.63,0
1,0.73,6,2.65,1
1,2.45,1,0.87,1
