GH,XGH,GA,XGA,Side
1,0.48,0,1.28,0
1,0.80,2,1.28,1
3,1.91,1,0.93,0
1,1.19,0,0.69,1
2,1.48,0,0.48,0
3,1.10,0,0.59,1
0,1.49,0,1.32,0
4,2.86,0,0.44,1
5,5.15,0,0.23,0
0,0.19,2,2.08,1
3,2.66,1,0.61,0
1,0.72,1,1.12,1
2,1.67,0,0.79,1
4,1.87,1,0.24,0
1,0.76,1,1.83,1
2,1.19,2,0.51,0
0,0.74,0,0.58,1
1,1.86,2,2.18,0
1,1.29,0,0.60,1
3,2.98,1,1.65,1
3,2.75,2,1.58,0
0,1.33,1,1.60,1
3,2.07,0,0.52,0
0,0.31,1,0.71,1
3,2.29,0,1.46,0
0,0.86,1,1.60,1
4,2.31,0,0.48,0
1,1.13,1,0.47,1
6,4.61,0,0.28,0
1,1.28,1,2.84,1
2,2.49,0,0.76,0
2,2.06,0,0.72,0
1,1.04,5,3.07,1
1,1.23,2,1.59,0
2,2.83,2,0.73,1
0,0.67,2,0.96,0
1,1.26,1,0.51,1
2,1.59,1,1.29,0
