GH,XGH,GA,XGA,Side
1,0.92,0,0.52,1
0,1.74,3,1.24,0
1,0.83,2,2.33,1
0,0.29,2,1.72,0
2,1.48,0,0.48,1
1,0.87,0,0.47,0
1,2.39,1,0.79,1
0,0.49,2,1.58,0
2,2.08,1,0.89,1
1,0.92,1,1.44,0
1,1.22,0,0.40,1
0,0.13,1,2.26,0
1,1.73,0,0.14,1
0,0.60,2,1.93,0
2,0.34,1,1.62,1
1,1.02,0,0.38,0
0,0.37,2,2.20,0
1,1.07,0,0.46,1
0,0.21,2,1.08,0
0,0.61,3,1.73,0
0,1.58,0,0.27,1
2,1.19,1,1.02,0
3,2.57,1,0.30,1
0,0.31,1,0.71,0
0,0.77,0,0.66,1
0,0.98,1,0.70,0
3,1.93,0,1.01,1
1,1.16,3,1.59,0
3,1.31,0,0.29,1
2,1.90,1,0.26,0
5,4.55,1,0.69,1
1,0.64,3,2.12,0
3,1.61,0,0.47,1
0,0.50,1,0.92,0
1,1.19,0,0.17,1
1,1.07,0,0.60,1
2,1.27,1,1.70,0
2,1.25,0,0.50,1
