GH,XGH,GA,XGA,Side
1,0.49,2,1.81,1
0,0.83,0,0.07,0
1,1.09,1,0.89,1
4,4.01,1,0.87,0
2,0.54,2,1.40,1
3,1.10,0,0.59,0
1,1.06,0,0.11,1
3,1.60,0,1.55,0
0,1.08,4,3.29,1
3,2.26,0,1.15,0
1,0.82,1,0.57,1
0,1.99,3,2.67,0
0,1.11,1,0.94,1
1,1.41,1,1.01,0
1,0.73,2,0.75,1
2,2.75,0,0.51,0
0,0.17,1,1.04,1
1,1.07,0,0.46,0
2,0.95,1,0.35,1
4,2.16,3,1.43,0
3,1.48,2,1.53,1
3,2.56,1,0.69,0
0,0.80,2,1.40,1
2,4.36,0,0.78,0
3,2.29,0,1.46,1
3,1.70,0,0.66,0
1,1.08,3,2.04,1
1,2.23,1,0.33,0
1,1.43,0,0.77,1
2,1.77,1,0.63,0
0,1.87,0,0.63,1
1,0.62,0,1.18,0
2,1.36,1,1.09,1
5,3.16,1,1.05,0
2,0.76,2,1.61,1
3,2.53,1,1.88,0
2,1.27,1,1.70,1
3,2.06,1,1.33,0
