GH,XGH,GA,XGA,Side
0,0.98,0,0.86,1
1,1.92,0,0.22,0
0,1.04,0,0.89,1
1,1.19,0,0.69,0
0,0.88,1,0.93,1
0,3.19,0,0.64,0
3,1.90,1,1.04,1
3,1.60,0,1.54,0
2,1.06,0,0.77,1
1,1.51,0,0.48,0
0,0.89,1,0.88,1
2,1.15,0,0.75,0
2,1.41,2,0.56,1
0,0.31,0,0.70,0
1,1.12,2,1.43,0
1,1.02,0,0.38,1
0,0.17,1,1.04,0
2,3.04,0,1.06,1
1,0.39,1,2.18,0
2,1.40,1,1.00,0
1,1.12,2,2.55,1
1,0.86,2,1.32,0
3,2.07,0,0.52,1
1,0.76,0,0.67,0
1,1.69,1,1.76,1
1,0.87,1,1.22,0
1,0.43,2,1.39,1
3,3.50,3,0.99,0
1,0.46,0,0.96,1
0,1.65,1,1.33,0
1,1.50,1,0.26,1
0,0.61,0,1.06,0
0,1.91,1,1.09,1
1,1.14,1,1.05,1
1,1.19,0,0.17,0
3,2.53,1,1.88,1
1,1.26,0,0.98,0
4,2.25,1,1.78,1
