GH,XGH,GA,XGA,Side
0,0.98,0,0.86,0
0,1.74,3,1.24,1
1,1.09,1,0.89,0
1,1.53,2,0.85,1
2,1.02,0,1.54,0
3,2.76,2,0.92,1
2,1.58,1,3.87,1
1,0.78,1,1.69,0
5,5.15,0,0.23,1
2,1.03,1,0.88,0
3,2.40,2,1.26,1
2,1.39,0,1.13,0
1,1.63,0,0.00,1
1,0.64,1,1.09,0
2,2.15,0,0.07,1
0,0.38,0,1.02,0
2,2.88,0,0.63,1
2,0.77,1,2.32,0
2,1.70,0,1.25,1
2,1.40,1,1.00,1
0,1.58,0,0.27,0
3,2.56,1,0.69,1
1,2.37,1,0.92,0
2,1.12,0,0.43,1
2,1.66,2,3.37,0
2,2.34,1,1.30,0
1,1.57,0,0.55,1
1,1.13,1,0.47,0
4,3.14,2,1.71,1
4,4.08,0,1.04,0
1,1.83,2,0.39,1
2,1.91,1,1.00,0
1,2.00,1,0.70,1
2,1.22,1,1.76,0
2,2.03,0,0.39,1
1,1.67,0,0.33,0
1,0.90,4,2.16,1
3,1.70,1,1.03,0
