GH,XGH,GA,XGA,Side
1,0.92,0,0.52,0
0,0.83,0,0.07,1
3,3.53,3,1.30,0
0,0.40,1,1.78,1
2,1.02,0,1.54,1
2,3.48,1,0.59,0
0,0.97,2,1.62,1
4,2.86,0,0.44,0
0,0.19,0,0.21,1
3,2.80,1,0.56,0
2,0.80,0,0.50,1
1,1.38,1,2.43,0
0,0.35,2,2.21,1
3,3.86,1,0.42,0
1,2.12,0,0.37,1
1,1.25,0,0.60,0
4,1.29,1,0.69,1
2,1.71,2,0.52,0
1,0.39,1,2.18,1
0,0.61,3,1.73,1
3,1.48,2,1.53,0
2,2.12,1,0.38,1
2,3.10,0,0.27,0
2,1.12,0,0.43,0
1,1.09,2,3.30,1
0,0.30,1,0.65,0
4,2.31,0,0.48,1
0,1.15,1,0.52,0
1,1.30,2,0.86,1
0,0.59,1,2.23,0
2,2.13,1,0.75,1
1,2.30,3,1.63,0
1,0.55,1,0.86,1
1,1.92,0,0.22,0
4,1.68,0,1.37,1
3,2.05,2,1.75,0
0,0.13,0,0.30,1
4,2.25,1,1.78,0
