GH,XGH,GA,XGA,Side
0,0.57,0,0.94,1
1,1.86,1,0.82,0
1,0.62,3,2.12,0
2,0.83,3,1.62,1
1,1.12,2,0.26,0
3,1.89,0,0.26,1
1,0.83,1,0.94,0
2,1.25,2,0.68,1
2,1.06,0,0.77,0
1,0.92,1,1.44,1
1,0.82,1,0.57,0
2,1.03,0,0.89,1
0,0.35,2,2.21,0
1,0.64,1,1.09,1
2,0.87,2,1.22,0
2,1.61,0,0.46,1
0,0.74,0,0.58,0
1,1.16,2,1.55,1
5,3.53,0,0.99,0
1,2.76,1,1.07,0
1,1.06,1,1.31,1
2,1.43,2,1.13,1
1,0.67,1,0.23,0
2,3.23,2,0.60,1
1,3.35,0,1.00,0
0,0.82,1,1.84,1
4,2.79,1,0.88,0
3,3.50,3,0.99,1
3,1.31,0,0.29,0
2,1.77,1,0.63,1
1,0.36,1,0.86,0
1,2.30,3,1.63,1
1,2.00,1,0.70,0
0,2.20,8,5.76,1
1,0.95,1,0.32,0
0,0.67,2,0.96,1
0,0.70,2,0.39,0
0,0.65,2,1.91,1
