GH,XGH,GA,XGA,Side
1,0.48,0,1.28,1
3,1.59,1,0.72,0
0,1.48,6,4.39,1
2,1.35,3,1.89,0
1,1.87,0,0.78,1
3,1.89,0,0.26,0
1,2.00,2,1.63,1
1,1.87,3,1.85,0
3,1.86,0,1.41,0
1,1.72,1,0.68,1
2,0.78,1,0.63,0
2,1.15,0,0.75,1
1,1.73,0,0.14,0
1,1.41,1,1.01,1
1,1.23,0,0.17,0
1,1.25,0,0.60,1
2,2.88,0,0.63,0
0,0.14,0,1.00,1
2,2.88,1,0.26,0
3,2.98,1,1.65,0
2,1.36,2,1.50,1
6,2.77,0,1.47,0
0,0.21,5,2.03,1
2,2.04,1,3.41,0
1,3.35,0,1.00,1
2,1.69,4,1.39,0
0,0.78,3,1.92,1
2,1.78,1,0.20,1
1,0.79,1,0.70,0
2,2.19,1,1.81,1
1,1.50,1,0.26,0
1,0.64,3,2.12,1
2,1.36,1,1.09,0
1,0.87,1,0.50,1
4,1.68,0,1.37,0
1,1.67,0,0.33,1
5,2.59,0,0.20,0
4,2.24,2,1.84,1
