GH,XGH,GA,XGA,Side
1,1.50,1,1.63,0
3,1.59,1,0.72,1
1,0.82,3,1.49,0
3,1.61,1,1.26,1
0,0.88,1,0.93,0
1,0.87,0,0.47,1
1,1.06,0,0.11,0
1,1.00,2,1.62,1
0,0.19,0,0.21,0
2,1.03,1,0.88,1
3,3.08,0,0.28,0
1,1.78,1,2.61,1
2,1.67,0,0.79,0
2,1.60,1,0.33,1
1,0.94,0,1.46,1
0,1.02,2,0.80,0
1,0.42,0,0.34,1
1,1.16,2,1.55,0
2,1.53,0,0.96,1
0,0.81,0,0.84,1
2,1.36,2,1.50,0
1,1.95,0,0.91,1
0,0.57,0,0.63,0
1,0.76,0,0.67,1
0,0.77,0,0.66,0
3,1.70,0,0.66,1
0,0.85,0,0.33,0
0,1.15,1,0.52,1
4,3.14,2,1.71,0
2,0.98,2,2.14,1
1,0.80,2,2.08,0
2,2.06,0,0.72,1
2,1.09,1,0.63,0
3,1.76,0,0.23,0
0,0.66,0,0.64,1
0,0.26,2,1.06,0
0,0.70,2,0.39,1
2,1.52,0,0.72,0
