GH,XGH,GA,XGA,Side
0,0.39,1,1.76,1
2,1.35,0,0.32,0
3,1.91,1,0.93,1
3,1.61,1,1.26,0
1,1.18,2,2.94,1
0,1.09,0,0.61,0
3,2.69,1,0.62,1
2,1.25,2,0.68,0
3,2.82,0,0.16,1
1,1.24,3,4.02,0
2,0.78,1,0.63,1
2,0.81,0,1.35,0
0,1.46,3,2.25,0
0,0.31,0,0.70,1
2,0.34,1,1.62,0
2,2.75,0,0.51,1
0,0.41,1,1.10,0
2,1.71,2,0.52,1
2,1.70,0,1.25,0
6,4.44,0,0.89,0
5,1.22,2,1.67,1
0,1.33,1,1.60,0
0,0.57,0,0.63,1
4,2.09,2,1.50,0
0,0.51,1,0.90,1
0,1.49,3,1.69,0
4,2.79,1,0.88,1
0,0.66,2,1.34,0
3,2.15,1,1.10,1
2,2.19,1,1.81,0
1,1.38,1,0.62,1
1,0.63,0,2.08,1
0,1.91,1,1.09,0
0,0.50,1,0.92,1
2,0.76,2,1.61,0
2,1.65,1,0.47,1
0,0.13,0,0.30,0
3,1.70,1,1.03,1
