GH,XGH,GA,XGA,Side
0,0.69,0,2.20,0
1,1.86,1,0.82,1
0,1.11,1,1.49,0
0,1.81,0,0.19,1
1,1.87,0,0.78,0
1,2.08,0,0.99,1
3,2.69,1,0.62,0
3,1.60,0,1.54,1
2,2.08,1,0.89,0
3,2.26,0,1.15,1
1,1.63,5,1.48,0
1,1.38,1,2.43,1
1,1.63,0,0.00,0
1,0.85,1,2.08,1
1,2.92,1,0.29,0
2,1.19,2,0.51,1
1,0.42,0,0.34,0
2,2.46,2,1.20,1
2,2.82,0,0.84,0
2,1.27,2,1.82,1
1,1.06,1,1.31,0
0,2.05,1,1.06,1
1,1.01,0,1.13,0
2,2.04,1,3.41,1
1,2.00,2,1.72,0
0,1.49,3,1.69,1
1,0.43,2,1.39,0
1,1.16,3,1.59,1
1,1.43,0,0.77,0
0,0.65,2,2.20,1
2,2.13,1,0.75,0
2,1.91,1,1.00,1
1,4.06,2,1.12,0
4,3.15,0,0.65,1
2,2.83,2,0.73,0
0,0.26,2,1.06,1
3,2.52,2,2.32,0
0,0.92,1,0.95,1
