GH,XGH,GA,XGA,Side
1,0.89,3,1.81,0
2,1.35,0,0.32,1
0,1.04,0,0.89,0
0,0.29,2,1.72,1
2,0.54,2,1.40,0
1,1.21,1,1.08,1
0,0.97,2,1.62,0
1,0.78,1,1.69,1
3,1.65,1,1.30,0
1,1.26,0,0.50,1
3,2.66,1,0.61,1
1,1.78,1,2.61,0
0,0.28,2,2.29,1
2,2.37,1,0.29,0
1,2.92,1,0.29,1
2,1.61,0,0.46,0
2,1.18,0,0.40,1
0,1.53,4,1.49,0
2,2.88,1,0.26,1
5,2.02,1,0.43,1
5,1.22,2,1.67,0
1,0.86,2,1.32,1
3,2.57,1,0.30,0
2,4.36,0,0.78,1
3,2.58,2,1.42,0
0,0.30,1,0.65,1
1,1.57,0,0.55,0
0,0.36,4,2.46,1
1,1.21,1,0.80,0
1,1.28,1,2.84,0
1,0.80,2,2.08,1
4,2.84,0,1.61,0
2,1.24,1,0.87,1
4,3.15,0,0.65,0
1,0.95,1,0.32,1
2,0.35,0,0.99,0
1,2.68,1,1.14,1
4,2.24,2,1.84,0
