GH,XGH,GA,XGA,Side
1,0.88,0,0.49,0
0,1.21,1,2.06,1
2,0.45,0,1.11,0
3,0.61,1,0.80,1
0,0.71,1,1.14,0
2,1.32,1,0.51,1
2,1.21,1,1.76,0
1,2.19,1,0.34,1
1,1.24,2,0.95,0
0,0.62,0,0.45,1
1,1.14,0,1.19,0
1,1.04,0,0.28,1
1,1.63,1,0.33,0
1,1.96,2,1.17,1
2,1.88,0,0.30,0
2,1.95,2,0.71,1
2,1.70,0,0.34,0
0,0.78,2,1.03,1
2,1.44,0,0.76,0
1,0.45,1,1.23,1
2,1.34,1,1.07,0
2,2.97,1,0.17,1
4,2.59,0,0.43,0
0,1.22,0,0.63,1
1,1.06,2,1.09,0
1,1.29,0,0.70,1
3,2.82,0,0.50,1
2,1.61,3,1.44,0
3,1.49,0,1.04,0
3,2.38,0,1.63,1
2,1.60,1,0.85,0
0,1.50,1,1.75,1
0,0.59,2,0.82,1
3,1.26,2,1.27,0
1,1.55,2,0.58,1
1,0.81,1,0.71,0
0,1.12,2,1.91,0
2,1.55,0,0.52,1
