GH,XGH,GA,XGA,Side
2,2.50,2,0.70,0
2,1.25,1,0.72,1
0,1.42,2,1.59,0
1,0.70,1,0.16,1
2,1.70,1,0.92,0
1,1.64,0,0.77,1
1,0.98,0,0.08,0
1,1.64,0,0.40,0
1,1.80,0,0.61,1
1,1.85,3,1.22,0
1,1.14,0,1.19,1
3,2.31,3,0.56,0
1,1.56,1,1.21,1
1,1.10,1,1.04,0
0,0.59,1,0.89,1
2,1.41,0,0.49,1
1,0.63,0,1.53,0
2,0.91,1,1.69,1
2,1.12,2,1.67,0
3,2.30,1,0.83,0
1,1.26,1,0.23,1
3,1.64,1,0.89,0
0,1.05,1,1.03,1
2,1.77,0,0.74,0
2,1.31,1,1.65,1
3,2.51,0,0.85,0
1,0.31,2,2.07,1
1,0.70,1,0.91,0
5,3.28,0,0.08,1
3,2.38,0,1.63,0
1,2.85,0,0.08,1
4,2.71,0,0.59,0
2,2.11,1,1.05,1
3,3.55,0,1.36,0
0,0.80,2,2.87,1
4,2.97,0,0.87,1
4,1.54,1,0.94,0
1,1.75,0,0.30,1
