GH,XGH,GA,XGA,Side
0,0.37,0,0.25,0
4,1.58,1,0.74,1
0,0.92,0,0.40,0
2,0.44,1,0.46,0
2,1.70,1,0.92,1
1,0.77,2,1.47,0
2,1.44,0,1.05,1
1,1.35,0,0.96,0
3,1.40,1,0.29,1
0,0.62,0,0.45,0
1,0.99,2,1.78,1
1,1.28,1,1.26,0
1,0.92,2,1.06,1
1,1.24,0,1.71,0
1,0.83,0,0.34,1
3,1.41,0,0.50,0
3,1.51,2,1.40,1
1,0.55,1,0.41,1
2,1.35,0,1.15,0
0,0.88,1,0.72,1
1,2.31,0,0.32,0
0,0.68,3,3.16,1
4,2.59,0,0.43,1
1,0.43,1,1.15,0
4,2.61,1,1.28,1
0,1.19,0,0.12,0
0,0.63,0,1.25,0
1,1.70,1,1.77,1
4,1.39,0,0.92,0
0,0.19,0,1.28,1
0,1.09,1,0.85,0
0,0.87,0,1.11,1
2,2.11,1,1.05,0
1,0.30,1,1.08,1
3,2.80,1,0.97,0
0,1.39,1,1.21,1
1,0.61,1,2.34,0
0,1.46,0,0.63,1
