GH,XGH,GA,XGA,Side
1,0.88,0,0.49,1
3,1.59,1,1.47,0
1,1.00,1,1.01,1
1,0.70,1,0.16,0
1,2.33,1,1.09,1
5,2.33,1,0.51,0
0,1.55,1,1.09,1
3,0.54,3,1.40,0
3,1.32,2,1.30,1
6,2.90,2,1.21,0
2,1.52,2,1.35,0
3,1.74,1,1.47,1
1,0.70,1,1.42,0
0,0.64,0,0.36,1
1,0.83,0,0.34,0
3,0.54,0,1.22,1
2,1.72,1,1.33,0
4,2.31,0,0.52,1
1,0.92,0,1.37,0
1,1.00,1,0.95,1
2,1.25,0,1.10,0
5,3.57,1,0.85,0
2,1.61,1,0.90,1
1,1.19,2,1.44,1
0,0.92,3,1.68,0
2,1.44,1,0.37,1
2,1.12,1,1.26,0
1,0.70,1,0.91,1
2,1.34,3,2.60,1
5,3.41,1,1.20,0
0,1.09,1,0.85,1
0,1.34,2,0.99,0
2,1.12,0,0.76,1
2,2.81,0,1.01,0
0,1.64,3,2.02,1
1,0.87,0,0.35,0
1,1.24,3,2.08,1
2,1.55,0,0.52,0
