GH,XGH,GA,XGA,Side
1,0.70,0,1.17,0
2,0.46,0,0.97,1
1,1.00,1,1.01,0
2,0.72,0,0.80,1
3,1.86,0,0.21,0
3,2.07,2,1.48,1
3,1.91,0,1.11,0
1,1.64,0,0.40,1
1,1.86,1,0.68,1
1,0.90,2,0.68,0
1,0.88,0,0.75,1
4,2.57,0,0.18,0
1,1.63,1,0.33,1
1,1.24,0,1.71,1
2,1.71,1,1.82,0
2,1.30,0,0.44,1
1,0.90,0,0.84,0
1,1.37,2,1.29,1
1,2.36,1,0.76,0
0,0.38,1,0.76,1
1,1.26,1,0.23,0
1,0.61,1,1.15,1
1,1.25,1,1.61,0
0,1.22,0,0.63,0
2,1.52,2,0.89,1
2,0.75,0,0.23,0
1,1.51,0,0.24,1
1,1.86,1,1.69,0
1,1.50,1,1.11,1
0,0.19,0,1.28,0
1,0.86,1,2.55,1
3,1.25,0,0.70,0
2,1.58,0,0.98,1
1,0.80,1,0.57,0
1,0.65,0,1.59,0
1,0.87,0,0.35,1
0,0.92,1,1.25,0
2,2.25,3,2.59,1
