GH,XGH,GA,XGA,Side
3,2.32,2,1.88,0
1,0.88,0,0.52,1
1,1.72,1,0.42,0
1,0.68,4,1.49,1
1,1.29,0,0.52,0
1,0.77,2,1.47,1
3,1.26,1,0.92,0
1,1.82,0,0.26,1
1,1.80,0,0.61,0
2,1.74,1,0.20,1
0,1.19,1,2.24,1
1,1.04,0,0.28,0
0,0.52,1,1.57,1
0,0.23,0,0.34,0
4,1.69,2,1.31,1
0,1.59,1,1.63,0
2,1.72,1,1.33,1
2,1.18,0,0.83,0
1,2.36,1,0.76,1
1,1.35,1,0.47,1
0,1.21,0,0.69,0
1,1.94,2,1.64,0
0,0.52,1,1.85,1
2,2.85,1,0.32,0
1,1.06,2,1.09,1
0,0.49,1,0.32,0
2,0.92,3,1.95,1
1,1.70,1,1.77,0
1,0.98,2,1.29,0
0,0.71,0,0.28,1
0,0.88,1,0.58,0
1,0.72,2,1.23,1
2,1.58,0,0.98,0
3,3.55,0,1.36,1
0,1.64,3,2.02,0
0,0.75,2,0.68,1
4,2.29,0,0.61,0
3,3.51,0,0.71,1
