GH,XGH,GA,XGA,Side
3,1.17,2,1.50,1
4,1.58,1,0.74,0
1,1.71,0,0.74,1
1,0.99,3,1.57,0
0,0.71,1,1.14,1
0,0.45,3,2.09,0
0,0.85,0,0.38,1
2,2.35,0,0.74,0
1,1.86,1,0.68,0
1,1.27,1,1.06,1
0,0.67,0,0.16,0
2,0.57,1,0.34,1
1,1.56,1,1.21,0
3,1.68,2,0.76,1
1,0.94,1,1.13,0
0,1.59,1,1.63,1
0,0.67,4,2.86,1
4,2.31,0,0.52,0
0,1.74,0,1.26,1
1,0.45,1,1.23,0
1,2.31,0,0.32,1
0,1.03,2,1.12,0
1,1.25,1,1.61,1
0,0.55,4,1.82,0
0,0.93,3,1.07,1
3,2.51,0,0.85,1
2,0.92,3,1.95,0
1,1.10,1,1.68,1
2,0.68,1,0.73,0
5,3.41,1,1.20,1
2,1.51,1,2.54,0
3,2.24,0,0.71,1
0,0.41,1,0.81,0
2,1.53,0,0.87,1
0,1.55,0,0.55,0
2,2.24,2,2.06,0
1,1.81,1,1.38,1
1,0.69,1,1.31,0
