GH,XGH,GA,XGA,Side
1,0.70,0,1.17,1
0,1.21,1,2.06,0
1,1.72,1,0.42,1
3,2.91,2,2.01,1
1,2.33,1,1.09,0
4,2.20,0,1.17,1
0,1.34,1,0.83,0
2,0.66,1,1.01,1
2,1.68,0,0.23,1
2,1.36,4,2.28,0
4,1.89,1,1.53,1
1,1.86,0,0.28,0
0,1.61,1,1.18,0
1,2.04,1,1.03,1
0,0.59,1,0.89,0
3,1.41,0,0.50,1
2,3.50,2,0.51,0
2,2.04,1,1.22,1
0,1.74,0,1.26,0
0,0.54,0,0.98,1
1,1.13,1,1.50,0
3,1.64,1,0.89,1
3,1.87,0,1.29,0
1,1.49,0,0.41,1
2,1.52,2,0.89,0
0,1.15,1,0.43,0
2,1.12,1,1.26,1
0,0.90,1,0.63,0
2,1.34,2,0.98,1
1,1.33,1,0.15,0
2,1.51,1,2.54,1
1,0.72,2,1.23,0
3,2.57,1,1.42,1
1,0.30,1,1.08,0
3,1.18,1,1.32,1
2,2.85,1,2.17,0
0,1.12,2,1.91,1
3,1.58,3,2.02,0
