GH,XGH,GA,XGA,Side
0,0.83,1,0.66,1
0,0.35,3,2.26,0
2,2.04,0,0.38,0
2,0.44,1,0.46,1
1,2.24,0,0.99,0
0,0.32,0,0.07,1
1,0.98,0,0.08,1
1,1.55,0,0.76,0
1,1.24,2,0.95,1
2,1.74,1,0.20,0
0,2.01,0,0.62,1
2,2.82,1,0.64,0
1,0.70,1,1.42,1
1,2.04,1,1.03,0
1,0.94,1,1.13,1
5,1.77,0,0.31,0
2,0.95,0,0.87,1
1,1.37,2,1.29,0
1,2.36,2,1.52,1
1,2.05,0,0.83,0
1,1.13,1,1.50,1
1,1.07,1,2.09,1
2,1.61,1,0.90,0
4,2.61,1,1.28,0
1,0.64,1,1.24,1
3,2.82,0,0.50,0
2,1.74,2,1.83,1
0,0.30,0,1.30,1
5,3.28,0,0.08,0
1,0.89,0,0.16,0
0,0.88,1,0.58,1
1,1.57,2,1.25,0
0,0.00,3,3.00,1
2,1.53,0,0.87,0
1,0.65,0,1.59,1
5,5.36,0,0.10,0
2,1.12,0,0.36,1
1,2.10,0,0.12,0
