GH,XGH,GA,XGA,Side
1,0.52,2,1.79,0
0,2.21,1,0.67,1
1,0.69,0,0.44,0
3,1.53,3,1.11,1
0,0.76,1,1.40,0
2,3.28,1,0.41,1
2,1.55,2,1.10,0
6,4.61,2,0.80,1
1,0.76,1,2.55,0
2,2.65,0,0.67,1
0,0.64,1,2.34,0
3,1.45,3,2.71,1
1,0.86,1,0.90,0
2,1.36,2,1.96,1
2,1.45,0,1.11,0
2,2.61,0,0.10,1
1,0.47,4,1.78,0
1,1.10,3,0.85,1
0,1.03,1,0.99,0
2,2.94,1,0.57,1
1,0.59,2,1.57,0
3,0.89,1,0.34,1
3,0.91,1,0.36,0
2,1.10,0,0.30,1
1,0.96,0,0.73,0
2,1.46,2,1.48,1
2,1.73,0,0.60,0
1,1.62,1,0.74,1
1,1.23,0,0.98,0
3,1.19,0,0.25,1
0,0.52,3,1.05,0
4,2.35,2,0.27,1
4,1.20,2,1.02,0
3,3.13,0,0.11,1
2,1.30,2,1.45,0
3,1.92,2,0.51,1
3,1.70,1,1.97,0
2,2.96,4,1.64,1
