GH,XGH,GA,XGA,Side
1,1.08,1,0.85,1
7,3.97,0,0.48,0
0,0.66,0,0.65,1
0,1.05,0,0.16,0
0,0.76,1,1.40,1
3,1.60,2,1.67,0
1,0.76,1,1.94,1
1,0.76,3,1.64,0
3,3.31,1,1.84,1
0,0.42,0,0.45,0
0,0.63,0,0.39,1
0,1.66,1,1.37,0
2,1.47,1,0.66,1
2,2.15,2,0.68,0
2,1.85,1,0.81,0
1,1.76,1,0.95,1
1,0.88,2,0.63,0
1,1.27,1,0.73,1
3,3.14,3,2.79,0
2,1.68,1,0.56,0
3,1.33,1,1.30,1
1,1.20,1,1.77,0
1,0.75,3,1.78,1
2,1.10,0,0.30,0
0,0.81,3,3.95,1
1,0.78,0,0.09,0
4,2.42,1,0.34,1
3,2.09,1,0.62,0
1,1.47,0,0.64,1
2,1.26,1,0.30,0
1,1.09,1,1.98,1
3,1.76,2,2.08,0
0,0.45,3,0.80,1
0,0.40,0,1.66,1
2,2.50,3,1.24,0
3,1.48,2,0.73,1
0,0.57,1,0.73,0
3,2.65,1,2.20,1
