GH,XGH,GA,XGA,Side
2,2.24,0,0.38,1
0,0.59,1,1.37,0
2,1.52,0,0.49,1
1,0.33,2,0.83,0
2,2.69,0,0.35,1
3,3.05,2,1.77,0
3,1.39,0,0.32,1
0,1.22,0,1.23,0
2,2.94,0,0.17,1
2,2.65,0,0.67,0
3,0.87,0,0.50,1
1,0.87,2,0.32,0
4,1.98,2,0.72,1
2,2.15,2,0.68,1
0,0.29,1,3.50,0
0,1.06,0,0.23,1
0,0.86,1,0.90,0
2,0.63,2,1.48,1
1,1.01,1,0.91,0
1,1.12,1,1.25,0
1,0.71,1,1.07,1
1,1.92,2,1.20,0
0,1.41,0,0.11,1
1,0.68,1,0.71,0
1,0.36,1,0.63,1
0,0.70,0,0.72,0
0,1.81,2,1.14,1
0,0.23,1,1.03,0
1,1.23,0,0.98,1
1,1.14,1,1.90,0
1,1.57,1,0.92,1
2,1.31,1,0.47,0
0,0.45,3,0.80,0
2,0.87,0,0.44,1
2,2.40,1,1.48,0
2,2.53,1,1.03,1
1,1.42,2,1.33,0
1,0.51,2,2.89,1
