GH,XGH,GA,XGA,Side
0,1.10,0,1.31,1
2,0.42,0,0.39,0
0,2.62,1,1.22,1
1,0.78,2,1.30,0
1,1.04,1,1.37,1
2,3.28,1,0.41,0
1,1.39,0,0.92,1
2,1.17,1,0.50,0
1,1.33,0,0.69,1
0,1.40,0,0.14,1
3,0.87,0,0.50,0
0,1.66,1,1.37,1
2,1.80,1,1.06,0
2,1.00,2,0.27,1
0,1.05,0,0.45,0
2,1.82,1,0.58,1
0,0.79,0,0.24,0
1,2.86,1,1.04,1
2,2.68,3,1.54,0
0,0.47,1,1.07,0
5,3.50,1,0.47,1
1,0.68,3,1.60,0
1,1.42,1,0.35,1
1,1.94,1,1.42,0
1,0.96,0,0.73,1
3,1.20,2,1.12,0
0,0.40,2,1.45,1
0,0.74,2,1.71,0
1,0.64,2,0.68,0
1,1.14,1,1.90,1
1,1.09,1,1.98,0
2,1.70,1,1.63,1
2,2.48,2,1.06,0
0,0.96,1,1.26,1
5,1.55,1,0.54,0
2,2.88,0,0.18,1
3,1.93,0,1.02,0
5,4.01,0,0.24,1
