GH,XGH,GA,XGA,Side
3,2.01,1,2.04,1
4,1.43,5,3.78,0
0,0.28,1,1.44,1
2,2.03,2,0.58,0
1,1.13,1,0.88,0
2,1.60,0,0.55,1
1,1.53,3,2.18,0
1,0.86,1,0.36,1
1,1.93,1,0.50,0
0,1.12,2,1.65,1
2,2.21,2,1.09,0
1,0.83,1,0.76,1
2,2.44,0,0.25,1
1,0.90,0,1.75,0
2,1.45,0,1.11,1
0,1.06,0,0.23,0
1,0.88,2,0.63,1
1,2.86,1,1.04,0
0,0.66,1,0.93,1
3,2.62,1,0.10,0
3,2.05,1,1.38,1
3,2.00,1,0.32,0
1,0.91,1,1.07,1
2,1.25,0,0.49,1
0,0.51,0,0.96,0
2,2.17,2,1.55,1
2,1.77,1,0.79,0
3,2.32,1,1.09,1
1,1.83,2,1.72,0
1,1.23,1,0.56,1
0,1.50,0,0.17,0
2,1.43,1,0.52,0
1,0.97,3,3.01,1
3,3.13,0,0.11,0
2,2.40,1,1.48,1
3,1.48,2,0.73,0
3,1.93,0,1.02,1
1,1.27,3,2.25,0
