GH,XGH,GA,XGA,Side
0,0.88,0,0.73,1
1,3.01,2,0.62,0
0,1.15,1,1.03,1
2,1.81,0,0.42,0
0,1.01,3,2.69,1
1,1.31,0,0.59,0
1,1.37,0,0.31,1
2,0.89,0,0.51,0
1,0.76,1,2.55,1
0,1.40,0,0.14,0
0,0.63,0,0.39,0
1,0.87,2,0.32,1
0,1.28,0,0.68,0
3,3.61,2,0.43,1
3,2.33,0,0.22,0
3,1.97,3,1.04,1
2,2.63,2,0.95,0
1,0.94,1,1.03,1
0,0.66,1,0.93,0
1,2.22,0,0.72,0
2,1.86,1,1.84,1
3,2.08,2,1.53,0
1,0.73,4,1.96,1
2,2.44,1,0.86,0
1,1.84,2,2.13,1
0,0.56,0,0.22,0
0,0.74,0,0.27,1
1,1.62,1,0.74,0
1,0.64,2,0.68,1
2,1.26,1,0.30,1
1,1.57,1,0.92,0
2,1.88,2,2.45,1
2,2.63,2,1.41,0
1,1.60,1,1.57,1
2,4.54,3,1.40,0
1,2.55,4,1.24,1
1,0.98,1,0.76,0
1,1.27,3,2.25,1
