GH,XGH,GA,XGA,Side
2,2.24,0,0.38,0
0,2.10,0,0.23,1
0,1.15,1,1.03,0
0,1.05,0,0.16,1
1,1.04,1,1.37,0
3,2.12,0,0.62,1
0,0.57,2,1.86,1
1,0.86,1,0.36,0
3,2.83,0,0.27,1
3,1.87,1,1.45,0
0,0.64,1,2.34,1
1,1.15,2,2.85,0
0,2.27,4,2.81,0
0,0.30,0,0.38,1
1,0.15,4,2.03,0
1,1.66,1,1.28,1
1,1.01,0,2.82,0
4,2.81,3,1.64,1
1,1.53,2,1.95,0
1,1.12,1,1.25,1
1,2.29,1,0.77,0
3,2.08,2,1.53,1
1,0.75,3,1.78,0
1,1.94,1,1.42,1
0,0.61,1,0.69,0
4,3.70,0,0.20,0
2,1.77,1,0.79,1
2,2.05,2,1.24,0
2,2.26,0,0.51,1
3,1.19,0,0.25,0
0,1.66,1,1.57,1
1,2.13,3,2.16,1
3,1.69,2,2.05,0
3,3.31,1,0.91,1
2,1.16,3,1.13,0
3,1.95,0,1.17,1
2,1.04,3,1.00,0
3,2.21,0,0.66,1
