GH,XGH,GA,XGA,Side
2,1.82,3,1.97,0
3,2.80,0,0.12,1
2,1.11,4,2.02,0
1,0.38,3,2.88,1
3,1.79,0,0.57,0
2,1.25,3,1.88,1
4,2.00,4,2.06,1
0,0.54,2,0.88,0
1,1.34,1,0.61,1
2,1.95,1,1.15,0
3,2.41,1,0.28,1
1,1.13,1,1.35,0
2,2.03,2,2.05,1
2,3.06,1,1.82,0
0,1.72,2,1.86,1
0,0.88,0,0.47,0
3,1.86,1,0.30,1
1,0.98,0,0.71,0
2,0.78,4,1.25,1
1,2.07,2,1.47,1
4,2.29,2,0.90,0
5,2.92,0,0.22,1
5,5.31,2,0.98,0
3,2.19,0,0.64,1
2,1.77,1,0.59,0
0,0.35,0,0.40,0
2,1.93,1,0.37,1
2,2.49,1,0.95,0
1,0.42,2,0.80,1
0,0.54,0,0.71,0
5,3.53,0,0.59,1
0,0.71,1,3.18,0
3,0.81,0,0.46,1
2,1.01,0,1.25,0
3,1.76,1,1.10,1
1,1.66,0,0.64,0
3,2.78,2,1.44,1
1,1.36,0,0.82,0
