GH,XGH,GA,XGA,Side
0,1.11,0,0.34,1
0,1.11,1,1.35,0
2,1.72,0,0.31,1
1,0.90,0,1.11,0
1,1.72,2,2.30,1
3,2.36,3,1.93,0
3,2.63,2,2.61,0
1,1.12,0,1.80,1
1,0.80,0,0.73,0
0,0.88,2,2.49,1
3,1.22,1,1.26,0
1,1.02,1,1.41,1
2,1.96,2,1.59,0
0,1.34,0,1.88,1
1,1.11,2,1.98,0
0,0.88,0,0.47,1
0,1.27,2,3.02,0
2,2.55,0,0.23,1
1,0.54,1,1.22,0
2,3.77,2,1.39,0
1,1.71,1,0.49,1
2,3.08,0,0.35,0
0,0.65,0,0.35,1
2,0.92,0,0.19,0
2,0.62,1,1.39,1
1,1.91,1,0.20,1
2,2.46,0,0.51,0
2,1.26,0,1.35,1
2,2.94,0,0.90,0
1,1.86,1,0.49,1
1,0.56,3,3.72,0
2,0.77,3,1.30,1
1,1.43,1,0.93,0
1,1.78,3,1.50,1
3,1.76,1,1.10,0
2,1.08,0,0.18,1
3,0.34,1,1.04,0
0,0.85,1,1.09,1
