GH,XGH,GA,XGA,Side
1,1.61,0,0.22,1
2,3.39,2,0.91,0
0,0.70,0,0.64,1
1,0.94,1,1.89,0
5,3.41,0,0.82,1
2,1.25,3,1.88,0
3,2.63,2,2.61,1
3,2.25,6,1.95,0
4,1.73,0,0.88,1
1,0.63,2,1.07,0
3,2.31,0,1.32,1
0,1.15,2,1.27,0
1,1.31,1,0.90,1
1,0.91,0,0.62,0
2,1.37,1,1.13,1
2,0.81,1,1.10,0
0,2.08,1,1.11,1
2,1.59,1,1.67,1
1,1.79,2,0.61,0
2,3.29,1,1.95,0
1,1.41,4,2.71,1
1,0.60,0,0.32,0
3,3.85,1,0.19,1
1,1.15,2,1.19,0
2,1.77,1,0.59,1
1,1.91,1,0.20,0
2,1.13,0,0.37,1
0,1.10,2,1.13,0
3,2.69,1,1.25,1
0,0.82,1,0.08,0
1,1.99,0,1.15,1
2,1.95,1,2.24,0
1,0.84,2,0.54,1
1,0.80,1,2.36,0
0,0.75,0,1.29,1
1,1.32,0,0.53,0
0,0.60,1,0.90,0
2,2.42,1,1.85,1
