GH,XGH,GA,XGA,Side
0,0.91,1,1.48,0
0,1.11,1,1.35,1
3,2.84,0,0.69,0
1,0.38,0,0.24,1
6,2.59,1,0.96,0
0,1.07,4,1.13,1
3,2.76,0,0.54,0
0,0.57,0,0.47,1
3,1.54,0,0.36,0
2,1.42,2,0.91,1
3,2.41,1,0.28,0
5,2.62,0,0.69,1
1,0.40,2,1.09,0
3,1.70,1,0.27,1
0,0.27,0,0.91,0
2,0.81,1,1.10,1
4,2.48,1,0.34,1
1,0.91,2,1.69,0
0,0.92,1,1.68,1
1,1.44,1,1.37,1
1,1.71,1,0.49,0
5,1.72,1,1.73,1
0,0.11,1,1.47,0
0,0.51,2,2.56,1
2,1.48,0,1.76,0
1,1.00,0,0.51,1
1,1.25,1,0.60,0
1,1.39,2,1.80,1
2,1.71,1,1.91,0
0,0.54,0,0.71,1
2,2.27,0,0.50,0
0,1.26,1,0.12,1
0,0.47,1,0.29,0
0,0.40,1,0.62,1
0,0.75,0,1.29,0
1,1.57,4,1.82,0
1,0.99,0,0.51,1
2,1.47,2,0.95,0
