GH,XGH,GA,XGA,Side
2,2.57,2,0.85,0
1,1.39,5,0.51,0
0,0.70,0,0.64,0
1,1.55,0,0.44,1
1,1.72,2,2.30,0
2,1.54,0,0.37,1
0,0.42,0,0.55,0
1,0.33,1,1.62,1
0,0.90,1,1.15,0
1,1.50,1,0.68,1
0,0.42,1,0.49,0
0,0.75,0,1.41,1
0,1.15,5,2.88,0
2,3.06,1,1.82,1
0,0.28,1,0.79,0
1,1.04,0,0.57,1
1,0.93,0,0.80,0
2,1.46,0,0.98,1
0,0.92,1,1.68,0
1,1.37,1,0.78,1
3,3.51,0,0.45,1
1,0.60,0,0.32,1
0,0.41,1,0.51,0
2,0.92,0,0.19,1
2,1.06,5,3.05,0
4,2.70,0,0.75,1
1,0.81,0,0.16,0
3,1.62,0,0.88,1
2,1.39,1,1.16,0
1,1.42,0,1.06,1
1,2.35,1,1.30,0
3,1.12,0,0.68,1
3,0.81,0,0.46,0
0,1.24,0,0.67,1
0,0.53,1,2.56,0
0,0.39,2,1.02,1
0,1.08,1,0.87,0
2,1.47,2,0.95,1
