GH,XGH,GA,XGA,Side
2,1.82,3,1.97,1
2,1.54,1,0.26,0
1,2.63,0,0.49,1
2,0.71,1,0.86,0
1,0.73,1,0.74,1
0,1.07,4,1.13,0
3,2.56,3,1.32,1
2,1.90,5,1.69,0
0,0.90,1,1.15,1
2,2.04,1,1.07,0
3,1.22,1,1.26,1
2,1.48,1,2.35,0
1,1.34,0,0.91,1
2,3.80,2,1.55,0
2,1.37,1,1.13,0
0,0.88,1,0.69,1
1,1.79,3,1.56,0
2,2.02,2,1.96,1
0,1.87,1,0.29,0
1,2.07,2,1.47,0
3,2.74,2,1.30,1
2,1.20,1,1.30,0
2,2.33,2,0.24,1
3,1.57,0,0.08,0
2,1.48,0,1.76,1
1,1.25,0,0.42,0
2,1.50,1,0.73,1
3,1.62,0,0.88,0
0,1.38,0,0.48,1
1,1.86,1,0.49,0
4,2.32,0,1.74,1
1,1.75,0,0.79,0
2,3.40,2,2.27,1
1,0.80,1,2.36,1
4,4.37,1,1.51,0
1,1.00,1,0.80,1
6,1.96,0,0.20,0
4,4.51,2,0.26,1
