GH,XGH,GA,XGA,Side
0,1.48,3,2.39,1
2,2.40,2,0.81,0
2,1.11,4,2.02,1
2,2.74,1,0.38,0
1,1.94,0,0.22,1
4,3.03,1,1.41,0
2,2.42,1,1.54,1
0,0.57,0,0.47,0
1,1.93,2,1.63,1
1,0.55,3,1.90,0
0,0.42,1,0.49,1
3,1.74,2,1.29,0
2,1.96,2,1.59,1
2,1.53,0,0.66,0
1,0.92,0,0.12,1
4,6.47,0,0.28,0
1,1.79,3,1.56,1
1,1.34,1,1.82,0
1,1.79,2,0.61,1
7,3.18,1,1.84,0
2,1.21,2,1.06,1
5,2.92,0,0.22,0
0,1.29,1,0.87,1
1,0.59,0,0.19,0
0,1.76,0,0.37,1
3,1.95,0,0.33,0
1,1.25,1,0.60,1
2,1.04,0,0.70,0
1,1.27,1,0.31,1
1,1.42,0,1.06,0
3,2.38,2,0.66,1
2,0.77,3,1.30,0
0,1.90,0,1.79,1
0,0.72,0,0.98,0
2,2.46,4,3.65,1
1,1.00,1,0.80,0
2,2.21,4,3.02,1
2,2.42,1,1.85,0
