GH,XGH,GA,XGA,Side
2,1.31,0,0.15,1
0,0.64,2,2.69,0
5,5.55,0,0.75,1
1,0.96,2,0.54,0
6,2.59,1,0.96,1
0,0.91,3,1.29,0
3,4.84,0,0.68,1
1,0.33,1,1.62,0
2,2.19,0,0.63,1
0,0.88,2,2.49,0
2,1.95,1,0.35,1
0,1.32,3,2.59,0
1,1.31,1,0.90,0
2,3.80,2,1.55,1
0,0.68,2,3.68,0
4,6.47,0,0.28,1
0,1.30,3,3.71,0
3,2.12,0,0.68,1
2,0.78,4,1.25,0
0,0.31,5,2.51,0
2,2.09,1,1.03,1
1,0.93,1,0.71,0
0,0.99,0,0.33,1
0,0.51,2,2.56,0
6,3.04,1,0.76,1
1,1.44,1,1.09,0
1,0.81,0,0.16,1
0,0.54,2,2.42,0
2,2.94,0,0.90,1
2,3.69,2,1.49,0
3,2.70,1,0.65,1
2,1.95,1,2.24,1
2,3.40,2,2.27,0
2,2.46,4,3.65,0
2,1.31,2,1.69,1
5,3.07,1,1.11,1
5,3.51,4,1.96,0
1,1.36,0,0.82,1
