GH,XGH,GA,XGA,Side
0,0.35,2,3.01,0
0,1.11,1,3.13,1
0,0.42,0,0.63,0
4,4.38,2,1.41,1
1,0.79,1,0.66,0
0,0.95,2,0.98,1
1,1.18,3,2.02,0
2,2.75,0,0.34,1
2,1.03,1,1.37,0
1,0.95,3,0.34,1
1,0.93,1,2.12,0
2,0.66,1,0.58,1
0,0.54,2,0.84,0
4,1.77,0,0.34,1
0,1.02,1,0.56,0
3,2.75,0,0.67,1
2,1.52,2,2.90,0
1,0.50,1,0.73,0
2,2.36,0,0.65,1
1,1.30,0,1.03,1
3,3.12,2,0.96,0
2,1.54,0,0.38,1
2,1.25,0,2.06,0
1,1.86,0,0.23,1
1,2.94,1,0.83,0
4,1.57,1,0.98,1
0,1.34,0,1.39,0
0,1.98,2,0.56,1
0,1.27,0,0.28,0
0,0.26,3,1.96,1
1,1.42,1,1.11,0
0,2.32,0,0.27,1
0,0.65,0,1.92,0
0,0.75,1,1.64,1
1,0.61,1,0.42,0
1,1.54,0,1.07,1
2,1.16,1,0.85,1
4,2.45,0,0.98,0
