GH,XGH,GA,XGA,Side
3,1.92,1,0.67,1
1,0.24,1,0.79,0
2,2.85,2,1.30,1
2,2.43,2,0.93,0
2,1.19,1,1.04,1
0,0.40,1,2.04,0
1,1.18,3,2.02,1
1,2.66,1,0.22,0
3,1.88,0,0.21,1
0,2.66,1,1.56,0
0,1.39,0,1.31,1
1,0.87,0,0.70,0
0,1.43,1,1.07,1
3,2.59,0,0.55,0
1,1.10,0,1.10,0
0,1.45,1,1.36,1
1,0.85,0,0.95,0
1,2.23,1,0.30,1
1,1.11,0,0.23,0
2,2.05,1,0.47,0
1,2.60,0,0.40,1
1,0.98,1,0.57,0
2,2.07,0,0.55,1
0,1.08,2,1.93,0
1,1.30,1,0.91,1
4,1.57,1,0.98,0
1,1.94,2,2.77,1
0,0.43,1,2.92,0
0,0.65,1,1.93,1
1,1.66,1,1.05,0
6,6.57,1,0.96,1
0,0.50,1,2.20,0
2,2.12,4,2.11,1
1,2.42,0,1.16,1
2,2.25,2,1.00,0
1,1.63,1,1.68,1
1,2.19,1,0.59,0
3,1.28,2,2.36,1
