GH,XGH,GA,XGA,Side
0,0.36,0,0.90,0
2,1.37,1,0.86,1
1,1.59,2,1.11,0
2,2.43,2,0.93,1
0,0.26,1,1.69,0
4,2.71,0,0.18,1
3,1.02,1,1.69,0
2,4.13,0,0.72,1
0,0.42,1,1.58,0
4,1.77,2,0.79,1
2,0.90,1,0.59,0
3,2.30,1,0.17,1
2,1.07,0,0.10,1
0,0.42,2,0.28,0
0,1.02,1,0.56,1
1,0.29,4,2.16,0
3,2.15,1,0.53,1
3,3.73,1,0.88,0
2,1.69,0,0.13,1
3,1.49,1,0.70,1
1,1.17,3,0.84,0
4,2.27,0,0.10,1
2,2.07,0,0.55,0
3,1.78,0,0.33,1
0,0.86,0,0.39,0
1,0.99,1,0.56,1
0,0.20,0,1.50,0
2,2.10,0,0.26,1
0,0.48,2,1.19,0
2,1.32,0,0.44,1
2,0.67,2,2.53,0
1,0.84,2,1.52,0
3,2.30,0,1.10,1
0,0.75,1,1.64,0
0,0.96,0,0.89,1
2,2.15,2,1.57,0
0,0.52,1,1.47,1
0,0.08,0,0.07,0
