GH,XGH,GA,XGA,Side
1,1.32,0,1.14,1
3,1.97,0,1.13,0
0,0.82,0,0.36,1
2,2.76,2,0.45,0
0,0.28,0,0.65,1
1,0.70,0,0.62,0
2,2.20,1,0.85,1
1,0.40,2,1.41,0
4,3.90,0,0.40,1
0,0.11,1,1.47,0
2,2.16,1,0.78,1
3,2.30,1,0.17,0
1,1.16,2,4.15,1
0,2.64,1,0.38,0
1,1.10,0,1.10,1
1,0.51,2,1.44,0
1,0.57,2,1.38,1
1,0.50,1,0.73,1
2,1.95,0,0.36,0
1,0.96,1,1.26,0
1,1.69,0,0.66,1
4,3.09,1,0.45,0
0,1.56,2,0.70,1
0,1.22,1,1.64,0
3,1.62,2,2.02,1
1,1.49,0,0.11,0
2,1.64,0,0.93,1
1,0.58,0,0.79,0
1,1.94,1,0.43,1
1,0.79,0,0.43,0
2,0.67,2,2.53,1
3,3.04,1,1.04,0
1,1.32,1,1.16,1
1,2.42,0,1.16,0
1,3.77,2,1.58,1
1,1.85,2,2.14,0
2,1.16,1,0.85,0
2,0.70,3,2.65,1
