GH,XGH,GA,XGA,Side
2,0.61,0,0.38,1
4,2.74,2,2.32,0
1,1.59,2,1.11,1
2,1.75,8,2.06,0
5,3.94,1,1.07,1
0,0.95,2,0.98,0
5,3.61,0,0.74,1
0,0.49,5,4.28,0
3,1.88,1,1.30,1
0,1.08,4,2.85,0
5,2.70,1,0.84,1
0,0.87,4,4.69,0
1,1.16,2,4.15,0
3,2.59,0,0.55,1
1,1.33,4,1.25,0
2,0.71,1,2.63,0
3,1.73,0,0.37,1
0,0.54,3,2.41,0
1,1.64,2,2.00,0
4,4.01,1,1.06,1
2,2.44,1,2.48,1
4,2.27,0,0.10,0
2,1.48,0,0.62,1
0,0.11,2,1.93,0
1,2.94,1,0.83,1
1,0.35,0,0.88,0
2,2.54,0,0.58,1
2,2.30,1,1.70,0
9,6.61,1,0.60,1
0,1.20,2,1.94,0
3,2.99,0,0.14,1
3,3.04,1,1.04,1
2,2.12,4,2.11,0
3,2.73,0,0.25,1
2,2.93,3,1.76,0
2,2.73,2,1.60,1
1,1.50,4,2.43,0
7,3.13,3,0.98,1
