GH,XGH,GA,XGA,Side
4,1.96,1,1.46,1
0,0.46,0,0.84,0
3,1.96,1,0.20,1
1,1.93,1,1.45,0
7,2.19,0,0.15,1
2,1.34,4,2.98,0
4,2.10,3,3.19,1
0,1.04,4,0.95,0
2,3.57,2,2.04,1
0,0.44,1,1.19,0
3,2.56,2,1.84,1
1,1.06,2,1.08,0
2,2.69,0,0.14,1
1,1.45,2,0.90,0
2,2.89,1,0.46,1
2,1.37,1,1.30,0
2,1.80,1,0.52,1
0,0.78,1,1.02,0
5,2.90,1,0.82,1
1,1.44,1,1.88,0
3,2.00,3,2.48,1
0,0.50,0,0.93,0
3,1.05,2,1.26,1
2,0.96,1,2.85,0
3,2.56,1,0.90,1
2,2.21,3,2.24,0
2,1.45,0,0.17,1
5,4.31,0,0.48,0
2,2.14,1,2.94,1
0,0.54,4,2.92,0
2,1.10,4,1.12,1
2,0.64,2,2.67,0
3,2.04,2,2.08,1
0,0.63,2,2.36,0
