GH,XGH,GA,XGA,Side
1,1.91,1,0.84,1
1,1.25,2,1.34,0
1,0.70,1,0.51,1
2,2.11,3,1.39,0
3,2.52,1,0.94,1
2,2.44,1,0.66,0
2,1.10,0,0.35,1
0,0.97,2,0.40,0
2,1.50,6,4.07,1
2,1.55,1,1.26,0
1,1.51,3,2.74,1
1,2.98,1,2.14,0
1,0.64,2,3.29,1
3,2.84,1,1.38,1
2,2.89,1,0.46,0
1,2.39,1,1.91,1
3,1.94,2,2.10,0
0,0.52,1,2.17,0
2,2.60,2,1.65,1
1,1.10,1,1.11,0
4,1.67,0,1.06,1
1,1.10,1,0.39,0
1,1.23,1,0.95,1
1,1.17,1,1.84,0
4,2.45,2,1.54,1
1,0.92,3,1.31,0
3,1.23,1,1.00,1
1,2.00,1,1.05,0
2,1.82,1,0.55,1
1,2.61,0,0.13,0
4,2.07,1,2.74,0
2,0.64,2,2.67,1
0,1.81,1,0.93,0
2,1.20,1,1.85,1
