GH,XGH,GA,XGA,Side
1,1.29,0,1.08,0
0,0.10,3,1.71,1
3,1.21,3,1.20,0
0,1.39,0,1.24,1
2,3.13,0,0.64,0
2,2.44,1,0.66,1
3,2.04,1,0.69,0
0,1.04,4,0.95,1
4,2.93,0,0.25,0
0,1.02,3,3.33,1
0,0.43,2,1.55,0
2,2.63,0,0.39,0
1,0.71,0,1.65,1
3,2.61,0,0.68,0
2,1.44,1,1.54,1
2,1.58,0,0.33,0
1,1.22,3,2.43,1
2,3.20,3,1.18,1
4,3.42,1,0.36,0
2,0.85,2,2.53,1
3,1.65,0,1.18,0
1,1.37,3,1.32,1
1,1.23,1,0.95,0
5,2.67,1,0.61,1
3,2.56,1,0.90,0
1,1.36,1,2.90,1
3,2.01,0,0.57,0
1,1.62,1,2.38,1
0,0.44,1,2.54,1
6,2.39,0,1.38,0
1,1.60,0,1.30,1
3,2.29,1,1.39,0
3,0.68,0,0.34,1
0,0.69,0,0.67,0
