GH,XGH,GA,XGA,Side
2,3.34,0,1.06,1
1,1.75,1,1.31,0
2,1.40,1,0.73,1
4,3.96,2,2.65,0
3,1.55,1,1.12,1
2,0.80,2,0.85,0
0,0.60,3,0.56,0
4,3.01,0,0.47,1
3,1.41,1,1.15,0
3,3.16,0,0.72,1
1,1.51,3,2.74,0
4,1.71,1,0.46,1
2,2.40,0,0.63,0
3,2.61,0,0.68,1
0,3.93,0,0.58,0
2,3.62,0,1.14,1
2,1.80,1,0.52,0
0,1.21,1,0.75,0
2,2.08,0,0.78,1
0,0.66,2,1.87,0
0,1.30,3,2.49,1
1,1.16,1,1.17,0
0,1.18,3,0.79,1
1,0.58,5,5.94,1
0,0.58,1,1.20,0
1,1.17,1,0.51,1
3,1.67,1,1.34,0
1,2.00,1,1.05,1
0,1.37,1,1.76,0
1,2.20,2,2.13,1
1,1.60,0,1.30,0
2,1.24,2,3.24,1
0,0.80,4,1.76,0
0,0.63,2,2.36,1
