GH,XGH,GA,XGA,Side
1,1.29,0,1.08,1
1,1.56,1,0.37,0
2,2.81,1,0.74,1
1,1.29,0,0.76,0
0,0.36,0,1.20,1
1,1.59,0,0.64,0
0,1.57,0,1.00,1
4,3.01,0,0.47,0
1,0.59,2,2.16,1
2,1.55,1,1.26,1
1,1.86,3,0.77,0
1,1.06,2,1.08,1
0,1.11,1,1.03,0
1,3.28,1,2.24,1
4,4.48,1,1.34,0
2,1.61,2,1.09,1
1,2.21,1,0.96,0
2,3.20,3,1.18,0
2,2.36,1,0.33,1
3,3.80,0,0.20,0
1,1.88,5,3.30,1
3,2.14,0,0.72,0
3,2.45,0,0.75,1
2,1.77,1,0.84,0
0,0.58,1,1.20,1
6,2.67,0,0.30,0
3,1.23,1,1.00,0
5,2.27,0,1.81,1
2,2.14,1,2.94,0
3,3.24,1,2.53,1
1,0.88,0,2.94,0
3,1.72,3,2.75,1
0,1.71,2,1.25,0
4,2.88,2,1.64,1
